region,category,parameter,mode,powertrain,year,unit,value,Log_price,Log_range_km,Log_charging_time,Log_sales_volume,Log_co2_saved,Log_battery_capacity,Log_energy_efficiency,Log_weight_kg,Log_number_of_seats,Log_motor_power,Log_distance_traveled
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2023,"Oil displacement, million lge",3200.0,0.7298546844205269,0.6381808066930634,0.7146294278298799,0.37479443067049867,0.35898334127757614,0.17350606271671265,0.31996463075596926,0.6772275855123979,0.3236566839097653,0.6553120169034585,0.7867230700758472
Rest of the world,Projection-STEPS,Oil displacement Mbd,Buses,EV,2023,Milion barrels per day,0.003100000089034,0.7055444223979901,0.39903478793883074,0.7278486462101014,0.8532436637693936,0.6857785212195479,0.4742756467293623,0.6630319977240576,0.5919309887077198,1.0,0.7513605400170427,0.7872432110070129
Rest of the world,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2023,Milion barrels per day,0.001500000013039,0.5124627220831268,0.7324529442079559,0.4500895755216835,0.4592412218445472,0.5128245503384999,0.49838886222367607,0.5232678824939706,0.5765761761077188,0.6561337404394656,0.7019596403057307,0.5931039863253584
Rest of the world,Projection-STEPS,Oil displacement Mbd,Vans,EV,2023,Milion barrels per day,0.008500000461936,0.5151243602500859,0.5929836082368742,0.9999999999999999,0.8315535543853638,0.7210773463947285,0.30322353260641877,0.43206951789209025,0.5878989856334078,0.6490852566717202,0.36356445790500747,0.7932104711898091
Rest of the world,Projection-STEPS,Oil displacement Mbd,Cars,EV,2023,Milion barrels per day,0.054999999701977,0.3305864680252224,0.5226445470036365,0.7230236322768997,0.632172328376865,0.5124537404695989,0.33889545528898823,0.5712805667580382,0.7251134512863366,0.6526172783642754,0.5060117578568302,0.7979233663249681
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2023,"Oil displacement, million lge",180.0,0.5039106903024955,0.923661808335541,0.7174449932831932,0.7738635788748387,0.8577597175711754,0.6425614137508133,0.447719619132554,0.5355255128290644,1.0,0.5249171245611746,0.9260826967878062
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2023,"Oil displacement, million lge",89.0,0.745321168747223,0.8449250008539118,0.7160394205801467,0.7485268155456981,0.7816776926422718,0.6642003322911985,0.510464643730303,0.5843673755036223,0.6455375370534095,0.6567518524946059,0.7859349470157961
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2023,"Oil displacement, million lge",3200.0,0.3942189538165355,0.8326375332940101,0.49374994272012473,0.8971286346235559,0.8826561059920347,0.5603282627985959,0.5064200368630064,0.33055130589905257,0.0,0.666712872009855,0.5467586540848193
Rest of the world,Projection-APS,EV sales share,Vans,EV,2023,percent,1.20000004768372,0.5484204329139448,0.784418090570558,0.8729982546489874,0.5552736040034754,0.6103631386667819,0.5700635608602649,0.4868166065637075,0.5937997595242104,0.8769514395748776,0.4250221225230293,0.42016989578021047
Rest of the world,Projection-APS,EV stock share,Buses,EV,2023,percent,0.129999995231628,0.5840673695343508,0.760090334496909,0.9638303414020303,0.7923112240644059,0.7658521650733469,0.6947099909784384,0.6664977343116892,0.4619551533309645,0.641973979348597,0.7410550579383197,0.4818001735311559
Rest of the world,Projection-APS,EV sales,Buses,FCEV,2023,Vehicles,370.0,0.8143910374599752,0.6311795759576018,0.4688006628119058,0.8255047572165872,0.7585525076517198,0.551948565436629,0.6173707800791884,0.6936669047087083,0.6508532210714126,0.7781446793155347,0.7968095530926438
Rest of the world,Projection-APS,EV stock,Buses,BEV,2023,Vehicles,17000.0,0.7690546170630483,0.6913290770265952,0.8490587427945405,0.5827827488371304,0.5236706497881095,0.5137311501214541,0.527738717112119,0.5402091581636341,0.3236566839097653,0.8763412916441493,0.9835472456893188
Rest of the world,Projection-APS,EV stock,Buses,FCEV,2023,Vehicles,1200.0,0.36445242364508523,0.7929394760631234,0.7223300863921557,0.5623356106786459,0.6581186946575318,0.382201795894739,0.30105699743316594,0.5842587907143981,1.0,0.7615212095856272,0.8997561310746174
Rest of the world,Projection-APS,EV sales,Buses,BEV,2023,Vehicles,7600.0,0.5198021285969112,0.08514590078432716,0.591949649868933,0.9115531675134512,0.6048886745781504,0.14668422526061287,0.5157109794722415,0.5060828694217854,1.0,0.5341876244443822,0.7929628389694541
Rest of the world,Historical,EV sales,Cars,BEV,2023,Vehicles,100000.0,0.6622369554050884,0.7277287264743821,0.41014828927824243,0.3452742699707323,0.44948931499849787,0.5545552280403421,0.5755562194503784,0.5957839121228181,1.0,0.8134243145501854,0.8434604820103453
Rest of the world,Historical,EV sales,Vans,BEV,2023,Vehicles,1100.0,0.5096542748970894,0.9099264591877898,0.12374587909899146,0.7002446464184939,0.8494402341224939,0.4022944704757283,0.3003310011668542,0.6521887871966383,0.6383944415109528,0.6609769421332414,0.7934956118394787
Rest of the world,Historical,EV stock,Vans,BEV,2023,Vehicles,2900.0,0.7997946055123268,0.9060341918126851,0.8221048760327829,0.849222844286011,0.9117923974597405,0.2642543306183882,0.21315397405774383,0.39101710718167304,0.5532947556651124,0.8258381659870015,0.7837210109812935
Rest of the world,Historical,EV sales,Vans,FCEV,2023,Vehicles,1.0,0.3793956547120665,0.8493907092600563,0.7209397679910854,0.5188799991367214,0.5997613089133927,0.6142676624961247,0.28673170114128677,0.7078822813657402,0.6613795573485712,0.5959522680890492,0.7968900459160881
Rest of the world,Historical,EV stock,Buses,PHEV,2023,Vehicles,46.0,0.13175357708316326,0.8413197023170274,0.9622072542899612,0.5311286884684643,0.605624250985639,0.5694698936851654,0.40801840829342606,0.39736307290748485,0.6455375370534095,0.5060117578568302,0.8018204288716588
Rest of the world,Historical,EV sales,Buses,BEV,2023,Vehicles,1000.0,0.7926523060416262,0.6489757118772694,0.8511466502930237,0.5638582457440955,0.4566527008135258,0.49838886222367607,0.554814525710342,0.5661186978178616,0.3236566839097653,0.6759330590507604,0.9657206761361281
Rest of the world,Historical,EV stock,Buses,FCEV,2023,Vehicles,3.90000009536743,0.5057497253171359,0.7240047301569275,0.7223300863921557,0.7329267150513066,0.7229863904456711,0.4742756467293623,0.48415535893732786,0.6656093739638642,0.3236566839097653,0.9017154420271023,0.7935747264496169
Rest of the world,Historical,EV sales,Buses,FCEV,2023,Vehicles,1.0,0.5124877703654906,0.7802820983369199,0.7209397679910854,0.738436409708378,0.7478642980843876,0.5116165270406974,0.46710712996139103,0.558954668152837,0.0,0.5387786816858986,0.7679861386095355
Rest of the world,Historical,EV stock,Buses,BEV,2023,Vehicles,3600.0,0.32348616080549775,0.6922806433422466,0.9674609468668199,0.9223865220924572,0.8517841265803062,0.46945046053678885,0.5003088539594077,0.5645432580469967,0.8769514395748776,0.25015337848421026,0.982475079719324
Rest of the world,Projection-APS,EV stock share,Buses,EV,2025,percent,0.779999971389771,0.6408993339100615,0.5155216393133542,0.7244075140084628,0.8373146271026184,0.7084426363719377,0.5004151966116677,0.6361942529734727,0.656160046699112,0.0,0.4564657323876,0.7342965799555765
Rest of the world,Projection-APS,EV sales share,Buses,EV,2025,percent,3.0,0.05028415731719171,0.7568162287037821,0.7278486462101014,0.9113606118340742,0.8807423559246964,0.6255712080493623,0.5398971568833059,0.7365204382774397,0.3236566839097653,0.6834653051430188,0.8137479672198147
Rest of the world,Projection-APS,EV sales share,Vans,EV,2025,percent,5.0,0.4966791024266808,0.6466916064477031,0.026978200709722316,0.9263783906633236,0.8407730777370687,0.4022944704757283,0.4631454878089928,0.5940871956694762,0.0,1.0,0.5220318679121561
Rest of the world,Projection-APS,EV sales share,Trucks,EV,2025,percent,0.72000002861023,0.6756936695305296,0.7101891487199652,0.736673920101925,0.7477319406173004,0.7385125134434062,0.5417104461464888,0.5413024491449058,0.7800600169217455,0.5532947556651124,0.9602325039786601,0.6454146921053252
Rest of the world,Projection-APS,EV stock share,Trucks,EV,2025,percent,0.109999999403954,0.5724562336258909,0.29719909693454283,0.09656317333437184,0.6216579417448136,0.3769819149510164,0.382201795894739,0.7037076414536175,0.6473964299916517,1.0,0.9975775887347558,0.9381927436067623
Rest of the world,Projection-STEPS,Oil displacement Mbd,Buses,EV,2025,Milion barrels per day,0.010999999940395,0.34074207941845636,0.5336629073791463,0.859913363751744,0.7728215727023549,0.6306035736519428,0.27764804035755475,0.45218064392299373,0.6228091231170874,0.6543774457812306,0.7128333653106735,0.9843021456593104
Rest of the world,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2025,Milion barrels per day,0.005200000014156,0.7405234337099778,0.20459397431851545,0.7160394205801467,0.6324703522769237,0.5055454150241924,0.601797796376327,0.8660525004202776,0.6940443320963103,0.0,0.8734661821449197,0.915737127403081
Rest of the world,Projection-STEPS,Oil displacement Mbd,Vans,EV,2025,Milion barrels per day,0.023000000044704,0.5626276917549955,0.589799796319108,0.7209397679910854,0.7335295138249514,0.6640751277970082,0.6598006049124814,0.7238265226383768,0.7269243498970637,0.641973979348597,0.6528537886802841,0.893325596330715
Rest of the world,Projection-STEPS,Oil displacement Mbd,Cars,EV,2025,Milion barrels per day,0.119999997317791,0.7758406201164672,0.6367462902091059,0.7174449932831932,0.4806855532521097,0.38630520989407946,0.5351741566259889,0.621573396299533,0.5712457195506273,0.641973979348597,0.3751341301113169,0.9844509986592689
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2025,"Oil displacement, million lge",620.0,0.51649991423273,0.7745733419832981,0.7312635699913493,0.8613519560074856,0.8315543919295766,0.41266359407692965,0.29011050683318496,0.5751008534460249,0.6473133678195306,0.6620197200056626,0.7931272517012262
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2025,"Oil displacement, million lge",1300.0,0.13747105542144666,0.3578378122508721,0.7346526815547404,0.7979033646265261,0.5362710242311085,0.22131562961874396,0.5243764225828397,0.533284398134029,1.0,0.05564968892362776,0.08910607121161984
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2025,"Oil displacement, million lge",7100.0,0.4449982468614735,0.7535177194125475,0.7257871376356613,0.9183394861653529,0.8848106640373797,0.42147351953166634,0.4095104318806878,0.4475966261460531,0.0,0.5341876244443822,0.4179895084775911
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available fast,2025,charging points,130000.0,0.4057746636012922,0.8819330672482388,0.7174449932831932,0.3869735132946239,0.6530716165756202,0.6313109757916986,0.4662361127239295,0.5632145689604195,0.6473133678195306,0.6611701626368633,0.7963247813628
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available slow,2025,charging points,430000.0,0.11210701485559227,0.7250298972698432,0.2206221478420575,0.9265899727076667,0.8693491703822261,0.36110407873878736,0.509518333942974,0.1635437446099619,0.5532947556651124,0.8961531908581692,0.801758107245159
Rest of the world,Projection-STEPS,Electricity demand,Buses,EV,2025,GWh,3100.0,0.6864206268561919,0.8015771729414582,0.7110849245881278,0.31833767922161327,0.5971046064161573,0.5061297476877165,0.43470742596203504,0.7715655561216614,0.8769514395748776,0.9728963843429286,0.8658180943321003
Rest of the world,Projection-STEPS,Electricity demand,Trucks,EV,2025,GWh,1200.0,0.5619798800633049,0.5865929130993022,0.9240424905938295,0.9031567670452123,0.7681059213876199,0.5893890658875769,0.6217194941173435,0.38231526825526263,0.3236566839097653,0.8905478210329303,0.9339491969664064
Rest of the world,Projection-STEPS,Electricity demand,Vans,EV,2025,GWh,3200.0,0.5151946985271145,0.6645886745329779,0.7271625292818961,0.8369009456025944,0.765803989961268,0.4418778458846917,0.48217971928874503,0.6429774171436415,0.3236566839097653,0.9044806044270581,0.7931965929045428
Rest of the world,Projection-STEPS,Electricity demand,Cars,EV,2025,GWh,20000.0,0.7802862777950406,0.5593299028442436,0.7292177383428012,0.8837062068919628,0.7429713910346009,0.3324616378897369,0.4485246031368123,0.5326674250440915,0.8769514395748776,0.8763412916441493,0.7844337245091779
Rest of the world,Projection-APS,EV stock share,Vans,EV,2025,percent,0.72000002861023,0.5060940592411942,0.7985970408191665,0.7237161070478825,0.5268638788425184,0.5780319450601435,0.6356215602191091,0.5652160981432027,0.4815983359444269,0.3236566839097653,0.8618500433970393,0.7937177849720345
Rest of the world,Projection-APS,EV sales share,Cars,EV,2025,percent,9.0,0.5173763760342514,0.6628311883919833,0.9618005628107508,0.7585830711195056,0.6706391619977236,0.5625484404614329,0.6585119902714104,0.20418308171966526,0.6347987795745893,0.5917112642225795,0.6812299896608427
Rest of the world,Projection-APS,EV stock share,Cars,EV,2025,percent,1.0,0.376851691971714,0.8863856114941326,0.38287854530601373,0.9215815768542441,0.9183991716045158,0.6138519427540081,0.5003613693997139,0.23128442161597818,0.8769514395748776,0.6650237695322003,0.796563745229645
Rest of the world,Projection-APS,EV charging points,EV,Publicly available slow,2025,charging points,480000.0,0.5379944930931337,0.5768304301406462,0.6778565902660298,0.732323856199693,0.5908722588477219,0.5017348644763169,0.6544948172911319,0.34426120010197536,0.8769514395748776,0.019029758427755006,0.4848522663880628
Rest of the world,Projection-STEPS,EV stock share,Buses,EV,2025,percent,0.600000023841858,0.013698042235231966,0.6536610095052191,0.7278486462101014,0.7620908322239552,0.7177673922826874,0.6535195992414973,0.6694486675350005,0.7793838541734921,0.7314158822675507,0.9262292840558617,0.8034992879204168
Rest of the world,Projection-STEPS,EV sales share,Buses,EV,2025,percent,2.0,0.5263009544697876,0.5583532590878295,0.7278486462101014,0.8291830116968555,0.699622134804233,0.6308546572817575,0.7043231729703857,0.5809505772617305,0.6490852566717202,0.7513605400170427,0.3882649993762932
Rest of the world,Projection-STEPS,EV sales share,Vans,EV,2025,percent,3.0,0.2205213760412903,0.8564434154609344,0.9670589949572571,0.8104928289941662,0.8343447197786223,0.5257619531438831,0.3333992213727256,0.5497017975490968,0.6455375370534095,0.7092269284760668,0.6236466172282538
Rest of the world,Projection-STEPS,EV stock share,Vans,EV,2025,percent,0.620000004768372,0.12891634277620767,0.7191412562440582,0.8685119516006194,0.8092570502199603,0.7788849200050793,0.382201795894739,0.4433356318317462,0.5670206943879883,0.7314158822675507,0.9576728939204324,0.8016406377144709
Rest of the world,Projection-STEPS,EV sales share,Cars,EV,2025,percent,7.0,0.5172436512206442,0.4977865086383646,0.3916705392562293,0.8846924554047,0.712714957375865,0.6947099909784384,0.744984412675313,0.47874413240140523,0.0,0.6617109055288779,0.8110316954304211
Rest of the world,Projection-STEPS,EV stock share,Cars,EV,2025,percent,1.0,0.26366061610996283,0.7939176612632306,0.7305826627608883,0.6218305589529765,0.6526076656959471,0.482467485118554,0.43707764755185796,0.3110666721629789,0.3236566839097653,0.6600100643832087,0.9914209215325234
Rest of the world,Projection-STEPS,EV stock share,Trucks,EV,2025,percent,0.074000000953674,0.5324195397793776,0.7654939174762576,0.7195451251090214,0.6847859000511884,0.6934100650759766,0.5498100833723127,0.4853783098847456,0.6042295021000914,0.5532947556651124,0.32770145104823234,0.792884401511774
Rest of the world,Projection-APS,Electricity demand,Buses,EV,2025,GWh,4200.0,0.7662570366474029,0.4587430551941518,0.5335336178569845,0.7357553406553441,0.36907258875348836,0.31545240104967753,0.5230424124427103,0.17169535372143496,0.0,0.5917112642225795,0.5690761507935655
Rest of the world,Projection-APS,Electricity demand,Trucks,EV,2025,GWh,2000.0,0.04922580449328784,0.4958152450324518,0.7426835348985169,0.8303520555055282,0.6207038403528141,0.7044084967594926,0.7525003898681694,0.22373531693320103,0.3236566839097653,0.8039720350322836,0.6393786434907063
Rest of the world,Projection-APS,Electricity demand,Vans,EV,2025,GWh,4200.0,0.7036965009237477,0.5170307556872713,0.7146294278298799,0.9024295297515352,0.7385662821353906,0.6055109509588295,0.6125339092903844,0.7901327399728633,0.7314158822675507,0.7128333653106735,0.7872163618419861
Rest of the world,Projection-APS,Electricity demand,Cars,EV,2025,GWh,21000.0,0.5053906184049755,0.712398797120035,0.7188461735643822,0.5009270318532772,0.5378707493282912,0.46592158321942234,0.5000461255279162,0.662865125961229,0.6561337404394656,0.6598165335931978,0.7937417309157921
Rest of the world,Projection-APS,EV stock,Buses,FCEV,2025,Vehicles,9000.0,0.2900467309578083,0.6632373820394102,0.9490066004163386,0.8147421715336858,0.7307567131316258,0.5176304053796179,0.632071213466333,0.19278629547200765,1.0,0.6646393317080554,0.7986306654771291
Rest of the world,Projection-APS,EV stock,Buses,PHEV,2025,Vehicles,14000.0,0.40122019777225226,0.42759617802249106,0.7237161070478825,0.716147377232272,0.5309961620816576,0.713889040034376,0.7798063124119655,0.7877940465226612,1.0,0.6637928483516173,0.6386993170902664
Rest of the world,Projection-APS,EV stock,Trucks,FCEV,2025,Vehicles,710.0,0.6763979808692984,0.9099264591877898,0.8131258060085192,0.9321762967245593,0.9843454677471905,0.39507106220655497,0.18290433869508538,0.7382373332965404,0.625738119294758,0.6584991487610257,0.8999155645412875
Rest of the world,Projection-APS,EV stock,Trucks,PHEV,2025,Vehicles,5500.0,0.7256676301408937,0.7895343087990672,0.7898584681661589,0.8165014981278462,0.8186403469785705,0.29062956987701605,0.302322876099428,0.23060115071703624,0.7314158822675507,0.6575289499217916,0.8087284056995467
Rest of the world,Projection-APS,EV stock,Vans,BEV,2025,Vehicles,510000.0,0.6640377033579536,0.16885320167373963,0.8900303689942789,0.8113071677752237,0.4658099049176775,0.09183915740557658,0.5874240364677757,0.3036325855604183,0.7314158822675507,0.5341876244443822,0.7887371211681766
Rest of the world,Projection-APS,EV stock,Vans,PHEV,2025,Vehicles,64000.0,0.7095424527952012,0.8965506586012142,0.7319434447616259,0.7678121229243029,0.8441818312427621,0.5955770093673729,0.280940974728742,0.7577790074893986,0.6508532210714126,0.6577230938580905,0.7871981152453653
Rest of the world,Projection-APS,EV stock,Cars,BEV,2025,Vehicles,4400000.0,0.5219550028660969,0.5442896578456782,0.7353274406363198,0.9342025019783833,0.7990869572462954,0.19005196461584384,0.36862373818907324,0.5264098887746744,0.6578861793434287,0.8530138142562529,0.7745049959699135
Rest of the world,Projection-APS,EV stock,Cars,FCEV,2025,Vehicles,110000.0,0.7258336158484475,0.8176376537000707,0.7103726491006284,0.8670412738035891,0.8796648579403771,0.5956390531091287,0.49036147460334345,0.8195931583359446,0.8769514395748776,0.6604356498820194,0.5452202284648751
Rest of the world,Projection-APS,EV stock,Cars,PHEV,2025,Vehicles,1500000.0,0.49842480969530456,0.7813197258880187,0.7922402922270486,0.24709477796426937,0.33100743547802514,0.7540972045026699,0.6081418469699119,0.4319133829651767,1.0,0.705602414188331,0.8734628693731561
Rest of the world,Projection-APS,EV sales,Buses,BEV,2025,Vehicles,47000.0,0.10591712541909892,0.784160720427914,0.7244075140084628,0.33990081489467383,0.5183502780065273,0.49533099353742505,0.4513026118020941,0.5729090683890243,0.6437577467951239,0.44613571261315244,0.9869388867968323
Rest of the world,Projection-APS,EV sales,Buses,PHEV,2025,Vehicles,7600.0,0.23917220033094821,0.847609829803263,0.7278486462101014,0.39366162351653244,0.5489431812908961,0.6995871137521605,0.60391807351331,0.2561536427700579,1.0,0.4032734428942253,0.9998195444947702
Rest of the world,Projection-APS,EV sales,Trucks,BEV,2025,Vehicles,20000.0,0.1907740490301748,0.8884894530589753,0.679386889789336,0.8974896961178436,0.9428884395640241,0.382201795894739,0.3005490022920668,0.6985592719471931,0.3236566839097653,0.6669812294396937,0.8004159336825207
Rest of the world,Projection-APS,EV sales,Trucks,FCEV,2025,Vehicles,610.0,0.2184449878176249,0.8337160534627321,0.7230236322768997,0.7154174286319614,0.7714303593212214,0.5428369259114323,0.4235134790952003,0.5898895622095095,1.0,0.4963704272019229,0.8602031850814664
Rest of the world,Projection-APS,EV sales,Trucks,PHEV,2025,Vehicles,5500.0,0.5103775914450424,0.7802509318910598,0.6801500854205603,0.7285725563952647,0.7574698237752949,0.5061297476877165,0.37300676625995377,0.7971070369466178,0.6578861793434287,0.6834653051430188,0.7934448097612274
Rest of the world,Projection-APS,EV sales,Vans,BEV,2025,Vehicles,230000.0,0.5000281850540524,0.819999133850634,0.8097117489675715,0.6689139150015011,0.7239702848519806,0.6797309113866161,0.5917576233402299,0.5648238657950024,0.6437577467951239,0.8039720350322836,0.9314027238869178
Rest of the world,Projection-APS,EV sales,Vans,FCEV,2025,Vehicles,7300.0,0.6038518461146047,0.9044676487687553,0.7832424519852608,0.8892284523328371,0.9448490230069716,0.6797309113866161,0.6284886341458552,0.47305429340551175,0.8769514395748776,0.33380350486763266,0.4665360090968145
Rest of the world,Projection-APS,EV sales,Cars,BEV,2025,Vehicles,1600000.0,0.3269771706718494,0.8119007428307741,0.7125060900412615,0.7332418351424081,0.7694389297177141,0.6313109757916986,0.4729537955063977,0.7787071047329768,1.0,0.705602414188331,0.997378799052393
Rest of the world,Projection-APS,EV sales,Cars,PHEV,2025,Vehicles,450000.0,0.2639068635778532,0.22326965459478276,0.061606985910323125,0.9303767514151078,0.5973683950847802,0.29062956987701605,0.5432248921207711,0.24450337373673925,0.3236566839097653,0.9975775887347558,0.9284456449195271
Rest of the world,Projection-APS,"Oil displacement, million lge",Cars,EV,2025,"Oil displacement, million lge",7500.0,0.5032889617243814,0.6634809193918663,0.7285337148309033,0.6702333694321672,0.6047249169470085,0.5688092821795063,0.6570741699115669,0.3658227421553928,0.3236566839097653,0.8071365437434026,0.8955128056202075
Rest of the world,Projection-APS,Oil displacement Mbd,Buses,EV,2025,Milion barrels per day,0.014999999664724,0.7210424657591847,0.5849807147851382,0.7216354660749376,0.7349355378419373,0.6346208458119181,0.5285349996292168,0.645909152961674,0.5667941825077998,0.6329948565466348,0.07328688247917992,0.9910587367391233
Rest of the world,Projection-APS,Oil displacement Mbd,Trucks,EV,2025,Milion barrels per day,0.00870000012219,0.5103210903518196,0.6628582795705784,0.7188461735643822,0.3452742699707323,0.1884105928860339,0.7277219652440421,0.7342935214113454,0.582523728383725,0.6401862168988539,0.21521474258924433,0.6287346086861225
Rest of the world,Projection-APS,Oil displacement Mbd,Cars,EV,2025,Milion barrels per day,0.129999995231628,0.3543961735424297,0.7324645181738736,0.3490806982373508,0.22786390375456578,0.24915885929444304,0.5061297476877165,0.5734736475836656,0.22373531693320103,0.7314158822675507,0.8820574406717876,0.797565524735997
Rest of the world,Projection-APS,"Oil displacement, million lge",Buses,EV,2025,"Oil displacement, million lge",870.0,0.64457605322775,0.8214970803043193,0.37990914819452726,0.8388813087551483,0.8364805336221995,0.4660902960476292,0.32740712407854733,0.5107027383922329,0.641973979348597,0.39214877598622566,0.5155639642960748
Rest of the world,Projection-APS,"Oil displacement, million lge",Trucks,EV,2025,"Oil displacement, million lge",500.0,0.5155202790675002,0.49978819227248716,0.600227620220649,0.775195393696885,0.6274376398095604,0.713889040034376,0.7490435320132295,0.7742938621175357,0.6578861793434287,0.8961531908581692,0.7231855635943831
Rest of the world,Projection-APS,"Oil displacement, million lge",Vans,EV,2025,"Oil displacement, million lge",1600.0,0.5133777225892224,0.8518719617628998,0.6951473806275362,0.7858236851085088,0.798547936902814,0.5830450903797262,0.4318672742687365,0.3135290378427964,0.6473133678195306,0.9653247016884512,0.7933227301408965
Rest of the world,Projection-STEPS,EV sales,Buses,BEV,2025,Vehicles,23000.0,0.5040626568865374,0.24118902346606297,0.7740603428796812,0.9008365335196782,0.5823712749103019,0.2642543306183882,0.6243916446845815,0.480036022593743,1.0,0.5341876244443822,0.9992865687449926
Rest of the world,Projection-STEPS,EV sales,Buses,PHEV,2025,Vehicles,8500.0,0.6232491109458724,0.9083736577778294,0.7264753608330826,0.3830452478597728,0.6750596520678444,0.633925271559302,0.40582682827632166,0.5853005811826364,0.5532947556651124,0.657684269240701,0.7903316485704397
Rest of the world,Projection-STEPS,EV sales,Trucks,BEV,2025,Vehicles,13000.0,0.8201658574433033,0.4410799866541113,0.7188461735643822,0.6722160000429183,0.41382685071598846,0.5961350748256593,0.7357714768329177,0.5590982366272783,0.7314158822675507,0.6043603754595814,0.03630785378667811
Rest of the world,Projection-STEPS,EV sales,Trucks,FCEV,2025,Vehicles,87.0,0.5428848385116609,0.8349388798623651,0.061606985910323125,0.5509092149497716,0.6188246700017551,0.5018123635894784,0.1982621455209682,0.5502555388599211,0.6613795573485712,0.6615178294853279,0.5882107300418289
Rest of the world,Projection-STEPS,EV sales,Trucks,PHEV,2025,Vehicles,63.0,0.5134735309943643,0.74120838623844,0.5984012334791216,0.7502426060599925,0.7072461118554602,0.4431265000517297,0.49587898908442296,0.17390381300138902,0.5532947556651124,0.9421219916352435,0.7677453393762286
Rest of the world,Projection-STEPS,EV sales,Vans,BEV,2025,Vehicles,180000.0,0.8093604001621806,0.2269120450970401,0.7299007199296779,0.8138262808160261,0.5005506341160898,0.6746173163974492,0.7953254635936898,0.4720517821090562,0.5532947556651124,0.7814240005207655,0.7566574643558761
Rest of the world,Projection-STEPS,EV sales,Vans,FCEV,2025,Vehicles,7200.0,0.719885179239574,0.655041815454757,0.7188461735643822,0.7766229143482843,0.7093110632268339,0.36110407873878736,0.49164743375895725,0.5504143265280668,0.6508532210714126,0.4303585975664119,0.22517609656987014
Rest of the world,Projection-STEPS,EV sales,Vans,PHEV,2025,Vehicles,9000.0,0.5064336374441485,0.7676370109999973,0.8373981552065335,0.5504691771732584,0.608837173543204,0.5552385233327548,0.5369269436897884,0.5649930724632153,0.8769514395748776,0.009577478909852832,0.7936941954566805
Rest of the world,Projection-STEPS,EV sales,Cars,BEV,2025,Vehicles,1300000.0,0.08516914804830833,0.5801085780766335,0.7305826627608883,0.5559291718978989,0.3284055031298897,0.6947099909784384,0.740784209580626,0.5724682073577849,0.8769514395748776,0.6651006325762694,0.8025713413095108
Rest of the world,Projection-STEPS,EV sales,Cars,FCEV,2025,Vehicles,26000.0,0.08878914978831176,0.22326965459478276,0.736673920101925,0.7546229661073776,0.5187123962559003,0.4398184280858708,0.749396122009628,0.5240673179600668,0.3236566839097653,0.9627830854112247,0.802369602512127
Rest of the world,Projection-STEPS,EV sales,Cars,PHEV,2025,Vehicles,370000.0,0.5378759452260677,0.8190484397196027,0.6011380313457972,0.6883825310958911,0.7265228622332324,0.3501458932481034,0.027432811421406078,0.5141889751277722,0.3236566839097653,0.6577230938580905,0.9377233638616276
Rest of the world,Projection-STEPS,EV stock,Buses,FCEV,2025,Vehicles,8100.0,0.05324048842606466,0.8727564379304311,0.7400225340610285,0.9068782676118516,0.8881469391543987,0.6480760860206818,0.4827963068432547,0.2154157321171608,0.8769514395748776,0.7879383606747181,0.8027304094963417
Rest of the world,Projection-STEPS,EV stock,Trucks,PHEV,2025,Vehicles,88.0,0.510755852054416,0.6541171519183628,0.7278486462101014,0.7180966522488959,0.649412505025926,0.4487001544804985,0.5622444430984391,0.487447738310256,0.8769514395748776,0.9154367092767384,0.7934617845871417
Rest of the world,Projection-STEPS,EV stock,Vans,BEV,2025,Vehicles,470000.0,0.511092026118332,0.48784119239976786,0.7017359006847304,0.7106361730177451,0.3357986889441279,0.7277219652440421,0.7725599169566709,0.18194841361358982,0.5532947556651124,0.7781446793155347,0.7934723634832457
Rest of the world,Projection-STEPS,EV stock,Vans,FCEV,2025,Vehicles,12000.0,0.4720126538905074,0.7588817367103109,0.13158941424267984,0.3288487453322466,0.45169801789213737,0.529043841760203,0.5508406600958026,0.41320856132407613,0.7314158822675507,0.8905478210329303,0.9157092699473535
Rest of the world,Projection-STEPS,EV stock,Vans,PHEV,2025,Vehicles,27000.0,0.019395306718676508,0.2550197724574226,0.43716714438323157,0.8974896961178436,0.7229545869458075,0.3923677437416875,0.6899874170427768,0.5718020346107755,1.0,0.7615212095856272,0.8032499825569741
Rest of the world,Projection-STEPS,EV stock,Cars,BEV,2025,Vehicles,4000000.0,0.5179803589473906,0.6536610095052191,0.06462637324686127,0.8772854727912214,0.7834591008804429,0.7454873868646736,0.7643034780112951,0.28600576346068163,0.5532947556651124,0.6620197200056626,0.7930743525743558
