region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
Sweden,Historical,EV sales share,Cars,EV,2022,percent,54.0,55598.42,444.26,6.57,4507.0,675.95,79.0,198.49,1358.0,4.43,187.49,50214.5
Sweden,Historical,EV stock share,Cars,EV,2022,percent,8.69999980926514,41668.0,150.0,2.59,3893.0,390.72,82.0,546.67,1563.0,4.42,292.0,51201.65
Sweden,Historical,EV sales share,Trucks,EV,2022,percent,4.30000019073486,68543.0,323.13,5.91,2624.0,323.28,63.0,204.55,2059.0,5.0,223.0,49342.33
Sweden,Historical,EV sales share,Trucks,EV,2023,percent,3.40000009536743,70245.0,590.51,6.37,2836.0,660.22,66.54,132.3,1020.0,6.0,187.23,3505.0
Sweden,Historical,EV stock share,Cars,EV,2023,percent,11.0,56832.0,597.0,6.37,3398.0,811.44,54.67,83.4,1342.0,7.0,145.0,46562.0
Sweden,Historical,EV sales share,Cars,EV,2023,percent,60.0,30854.0,529.0,7.57,2809.0,594.38,62.19,96.04,1769.08,4.44,149.0,61954.0
Sweden,Historical,EV stock share,Trucks,EV,2023,percent,0.839999973773956,74025.0,178.0,10.7,3246.0,231.12,35.0,196.63,1872.0,3.0,260.0,21875.0
Sweden,Historical,EV stock share,Buses,EV,2023,percent,10.0,31504.0,357.12,6.4,438.0,95.31,34.0,62.5,2499.0,4.0,109.0,51976.59
Sweden,Historical,EV sales share,Buses,EV,2023,percent,25.0,53947.0,360.15,2.8,455.0,138.45,23.0,44.15,2478.0,4.59,185.84,90138.0
Sweden,Historical,EV sales share,Vans,EV,2023,percent,19.0,62234.0,179.0,10.11,3549.0,254.11,85.0,390.11,2010.0,4.46,81.0,49766.98
Sweden,Historical,EV stock share,Vans,EV,2023,percent,3.5,55418.78,137.0,2.82,3870.0,212.08,24.0,175.18,1850.0,4.6,197.0,50238.68
Sweden,Historical,EV sales,Cars,PHEV,2023,Vehicles,61000.0,67738.0,154.0,10.41,395.0,24.33,42.0,272.73,2775.38,5.0,98.0,70168.0
Sweden,Historical,EV stock,Cars,FCEV,2023,Vehicles,48.0,48804.0,383.89,6.55,1782.0,250.46,57.58,209.65,1159.0,4.0,145.0,72431.0
Sweden,Historical,EV sales,Trucks,BEV,2023,Vehicles,290.0,52751.0,570.0,8.63,3748.0,854.54,73.32,135.09,2223.0,2.0,216.0,2164.0
Sweden,Historical,EV stock,Cars,PHEV,2023,Vehicles,270000.0,48426.0,566.0,11.74,3778.0,855.34,48.0,84.81,2397.0,4.44,186.97,90861.0
Sweden,Historical,EV stock,Trucks,PHEV,2023,Vehicles,7.0,63729.0,268.0,10.47,1691.77,163.8,43.0,189.16,2118.0,3.0,188.0,29993.0
Sweden,Historical,EV stock,Trucks,BEV,2023,Vehicles,700.0,66579.0,122.0,2.08,4830.0,235.7,76.0,622.95,-194.5,4.28,172.0,71197.0
Sweden,Historical,EV stock,Cars,BEV,2023,Vehicles,290000.0,54592.96,127.0,7.94,2819.0,143.21,87.0,685.04,682.01,4.27,157.0,81352.0
Sweden,Historical,EV sales,Cars,FCEV,2023,Vehicles,2.0,64491.0,375.74,5.92,2734.78,362.17,96.0,340.43,1397.0,4.4,124.0,49626.12
Sweden,Historical,EV sales,Buses,BEV,2023,Vehicles,310.0,66130.0,137.0,1.53,3976.0,448.05,66.0,481.75,2192.0,4.41,186.06,75564.0
Sweden,Historical,EV sales,Cars,BEV,2023,Vehicles,110000.0,70890.0,343.0,6.44,3028.03,422.58,69.19,274.05,1677.0,6.0,211.0,30695.0
Sweden,Historical,EV stock,Vans,PHEV,2023,Vehicles,430.0,75268.0,137.0,8.9,1688.67,58.69,116.0,642.34,2226.0,4.4,85.0,48889.4
Sweden,Historical,EV sales,Vans,BEV,2023,Vehicles,8700.0,77648.0,509.04,6.32,4482.18,836.78,85.0,182.73,2154.0,4.42,152.0,71120.0
Sweden,Historical,EV stock,Vans,BEV,2023,Vehicles,21000.0,60286.0,308.0,3.74,1144.0,54.7,99.0,321.43,2074.0,4.57,269.0,90203.0
Sweden,Historical,EV stock,Buses,PHEV,2023,Vehicles,22.0,55547.23,574.0,6.29,2776.66,664.48,29.0,-103.39,2260.0,4.53,105.0,27163.0
Sweden,Historical,EV stock,Buses,BEV,2023,Vehicles,1200.0,64477.0,169.0,6.75,4995.0,337.66,78.0,461.54,710.94,3.0,107.0,13050.0
Sweden,Historical,EV stock,Buses,FCEV,2023,Vehicles,10.0,35012.0,452.0,8.69,87.0,71.38,56.0,154.98,1102.0,4.49,187.85,51742.23
Sweden,Historical,EV sales,Buses,FCEV,2023,Vehicles,8.0,55358.14,234.19,3.59,3626.0,333.59,73.0,317.39,1718.2,5.0,213.0,50247.68
Sweden,Historical,EV sales,Vans,PHEV,2023,Vehicles,5.0,58031.0,589.0,1.27,3364.0,792.56,67.46,59.42,2422.0,4.48,122.0,9706.0
Sweden,Historical,EV charging points,EV,Publicly available fast,2023,charging points,4500.0,55356.46,461.0,3.39,2253.0,415.45,37.0,80.26,1673.0,4.0,224.0,31574.0
Sweden,Historical,EV charging points,EV,Publicly available slow,2023,charging points,30000.0,56085.0,368.39,6.42,281.0,38.67,97.0,358.83,1710.0,6.0,186.5,50260.97
Switzerland,Historical,EV sales,Cars,BEV,2011,Vehicles,400.0,50011.0,383.16,6.34,61.0,53.61,41.0,111.17,2003.0,2.0,96.0,6599.0
Switzerland,Historical,EV stock,Cars,BEV,2011,Vehicles,400.0,47003.0,583.0,7.03,1908.02,587.43,33.0,56.6,1371.32,2.0,187.77,39838.0
Switzerland,Historical,EV stock,Cars,PHEV,2011,Vehicles,41.0,68405.0,239.02,6.51,1559.66,41.0,70.0,348.26,1238.0,2.0,186.84,8415.0
Switzerland,Historical,EV sales,Cars,PHEV,2011,Vehicles,41.0,54993.24,400.0,6.45,469.49,90.08,50.0,129.77,1698.94,4.62,293.0,26257.0
Switzerland,Historical,EV sales share,Cars,EV,2011,percent,0.140000000596046,49030.0,450.0,10.36,3209.0,577.62,34.83,88.89,1105.0,7.0,187.84,42401.0
Switzerland,Historical,EV stock share,Cars,EV,2011,percent,0.009999999776483,40597.0,326.52,6.54,790.0,85.95,76.16,363.97,1250.0,3.0,187.64,49449.0
Switzerland,Historical,EV stock share,Cars,EV,2012,percent,0.028000000864267,71343.0,255.0,6.5,1680.18,49.98,87.0,341.18,1554.0,3.0,151.0,49166.54
Switzerland,Historical,EV sales share,Cars,EV,2012,percent,0.230000004172325,41480.0,363.11,10.66,129.0,12.02,88.0,377.68,1164.0,6.0,291.0,54438.0
Switzerland,Historical,EV sales share,Vans,EV,2012,percent,0.379999995231628,54846.24,586.0,10.29,2141.92,727.53,30.0,51.19,2356.0,5.0,104.0,53522.0
Switzerland,Historical,EV stock share,Vans,EV,2012,percent,0.03999999910593,53732.48,262.04,1.8,1058.0,42.32,75.0,331.56,1905.0,4.0,108.0,97319.0
Switzerland,Historical,EV sales,Cars,PHEV,2012,Vehicles,400.0,55585.01,183.82,6.59,2945.0,212.04,56.29,300.0,1845.0,2.0,293.0,29594.0
Switzerland,Historical,EV stock,Cars,PHEV,2012,Vehicles,440.0,58911.0,378.2,6.41,838.0,144.04,60.48,203.05,1763.58,7.0,186.46,50052.14
Switzerland,Historical,EV stock,Cars,BEV,2012,Vehicles,740.0,32261.0,409.55,6.64,3854.0,552.45,96.0,303.8,1433.0,4.41,188.81,51861.07
Switzerland,Historical,EV sales,Cars,BEV,2012,Vehicles,340.0,69498.0,270.26,6.51,3918.0,485.88,28.0,151.01,1708.81,2.0,185.88,75840.0
Switzerland,Historical,EV stock,Vans,BEV,2012,Vehicles,120.0,78127.0,480.0,10.78,180.0,34.56,67.33,105.88,1348.0,2.0,128.0,48720.65
Switzerland,Historical,EV sales,Vans,BEV,2012,Vehicles,120.0,50925.0,317.04,6.6,3135.87,460.09,70.63,275.15,2352.0,7.0,272.0,81049.0
Switzerland,Historical,EV charging points,EV,Publicly available fast,2012,charging points,4.0,30188.0,243.0,6.62,2553.0,248.15,39.39,197.53,1850.94,5.0,213.0,52030.35
Switzerland,Historical,EV charging points,EV,Publicly available slow,2012,charging points,400.0,53937.65,557.0,6.16,-1568.51,124.77,25.0,44.88,2219.0,6.0,186.31,50444.64
Switzerland,Historical,EV charging points,EV,Publicly available fast,2013,charging points,27.0,37405.0,291.45,10.28,559.0,44.5,88.4,447.24,1534.0,7.0,85.0,52040.0
Switzerland,Historical,EV charging points,EV,Publicly available slow,2013,charging points,600.0,54699.41,-104.2,6.35,4516.0,186.06,119.75,893.2,1401.0,5.0,186.38,97131.0
Switzerland,Historical,EV sales,Vans,BEV,2013,Vehicles,110.0,49930.0,235.6,5.69,2685.41,281.87,41.0,259.49,1686.56,4.0,146.0,42071.0
Switzerland,Historical,EV stock,Vans,BEV,2013,Vehicles,230.0,64014.0,119.0,9.62,1187.0,56.5,48.48,406.58,2124.69,7.0,186.14,49687.38
Switzerland,Historical,EV sales,Cars,BEV,2013,Vehicles,1200.0,71259.0,413.15,1.38,3114.59,515.15,63.0,182.61,1787.0,3.0,186.25,46313.0
Switzerland,Historical,EV stock,Cars,BEV,2013,Vehicles,1900.0,36352.0,437.19,3.38,3889.2,710.91,67.91,174.3,2478.0,4.0,188.57,51570.14
Switzerland,Historical,EV stock,Cars,PHEV,2013,Vehicles,600.0,59494.0,512.0,11.84,714.0,146.23,98.93,166.02,2190.0,2.0,187.42,1432.0
Switzerland,Historical,EV sales,Cars,PHEV,2013,Vehicles,170.0,66158.0,374.7,6.45,2599.0,381.17,55.2,176.47,1648.0,4.5,186.39,49511.1
Switzerland,Historical,EV stock share,Vans,EV,2013,percent,0.071999996900559,50558.0,250.0,11.31,2447.98,232.78,70.0,332.56,1746.46,4.46,186.58,84494.0
Switzerland,Historical,EV sales share,Vans,EV,2013,percent,0.379999995231628,55378.23,182.0,10.82,1995.65,78.04,92.0,469.67,1763.91,4.0,144.0,27991.0
Switzerland,Historical,EV sales share,Cars,EV,2013,percent,0.430000007152557,44493.0,378.0,6.47,977.0,147.72,76.0,201.06,2071.92,7.0,245.0,51057.95
Switzerland,Historical,EV stock share,Cars,EV,2013,percent,0.05799999833107,73359.0,221.0,6.49,4793.0,541.82,21.0,95.02,2126.0,4.57,186.75,30935.0
Switzerland,Historical,EV stock share,Cars,EV,2014,percent,0.119999997317791,79835.0,368.93,6.27,1171.0,172.84,82.0,222.22,2481.0,7.0,185.73,22446.0
Switzerland,Historical,EV sales share,Cars,EV,2014,percent,0.959999978542328,73061.0,581.0,4.18,2103.0,544.25,67.32,80.9,1686.9,2.0,167.0,96449.0
Switzerland,Historical,EV sales share,Vans,EV,2014,percent,0.180000007152557,40297.0,363.84,6.45,621.0,131.4,62.11,198.93,2256.0,4.59,277.0,67852.0
Switzerland,Historical,EV stock share,Vans,EV,2014,percent,0.08500000089407,54804.35,272.0,1.25,1495.0,162.66,21.0,77.21,1452.0,4.54,186.86,50328.37
Switzerland,Historical,EV sales,Cars,PHEV,2014,Vehicles,200.0,54785.2,255.0,2.84,1598.0,163.0,27.66,117.65,2327.0,3.0,186.85,50324.76
Switzerland,Historical,EV stock,Cars,PHEV,2014,Vehicles,810.0,69374.0,412.0,6.5,4335.0,621.12,94.0,228.16,1918.54,7.0,262.0,57951.0
Switzerland,Historical,EV stock,Cars,BEV,2014,Vehicles,4600.0,32132.0,357.3,6.52,2458.44,362.06,71.0,247.94,1994.0,3.0,124.0,55706.0
Switzerland,Historical,EV sales,Cars,BEV,2014,Vehicles,2700.0,76565.0,487.0,6.33,2352.0,458.17,96.0,239.81,1903.0,6.0,185.69,48785.92
Switzerland,Historical,EV stock,Vans,BEV,2014,Vehicles,290.0,38687.0,196.0,9.35,1495.0,117.21,81.0,413.27,2240.13,4.45,102.0,51454.43
Switzerland,Historical,EV sales,Vans,BEV,2014,Vehicles,52.0,53038.0,271.02,4.12,2216.0,255.28,51.0,204.34,2419.0,2.0,187.09,50434.8
Switzerland,Historical,EV charging points,EV,Publicly available fast,2014,charging points,99.0,55348.07,363.0,6.48,1764.74,242.34,44.0,121.21,1779.5,7.0,266.0,25511.0
Switzerland,Historical,EV charging points,EV,Publicly available slow,2014,charging points,1300.0,78719.0,358.3,6.18,2643.13,338.81,57.86,233.02,1022.0,2.0,198.0,48632.9
Switzerland,Historical,EV charging points,EV,Publicly available fast,2015,charging points,260.0,55824.75,340.18,9.35,4601.0,645.98,25.0,80.84,1690.86,4.5,187.72,39348.0
Switzerland,Historical,EV charging points,EV,Publicly available slow,2015,charging points,3400.0,55220.79,301.18,1.41,3127.0,367.74,52.82,207.48,1731.96,4.5,187.17,50266.69
Switzerland,Historical,EV sales,Vans,BEV,2015,Vehicles,160.0,32932.0,304.29,5.9,2876.0,371.62,32.0,140.19,1826.0,4.0,249.0,21268.0
Switzerland,Historical,EV stock,Buses,PHEV,2015,Vehicles,11.0,55556.25,454.0,10.49,2536.0,460.54,29.0,-14.33,1968.0,4.58,187.62,24470.0
Switzerland,Historical,EV stock,Vans,BEV,2015,Vehicles,440.0,55071.39,141.0,10.66,2525.72,133.22,55.27,357.04,1758.22,4.5,187.0,50289.09
Switzerland,Historical,EV sales,Cars,BEV,2015,Vehicles,3300.0,73815.0,208.0,10.43,2867.16,252.18,70.0,363.99,1750.8,3.0,268.0,48969.77
Switzerland,Historical,EV stock,Cars,BEV,2015,Vehicles,7800.0,54496.21,388.18,6.52,2080.94,310.02,29.0,60.17,1450.0,2.0,186.55,73248.0
Switzerland,Historical,EV sales,Cars,FCEV,2015,Vehicles,10.0,61682.0,383.67,5.58,839.0,163.66,24.0,53.81,1734.21,5.0,212.0,49858.17
Switzerland,Historical,EV stock,Cars,PHEV,2015,Vehicles,3200.0,53952.49,357.45,6.53,836.0,100.99,61.62,254.97,1192.0,4.0,203.0,84932.0
Switzerland,Historical,EV sales,Cars,PHEV,2015,Vehicles,2400.0,65053.0,418.0,6.5,4510.0,754.07,44.29,172.25,1078.0,3.0,186.92,49553.31
Switzerland,Historical,EV stock,Cars,FCEV,2015,Vehicles,10.0,54769.47,370.73,6.44,1375.0,219.45,61.36,211.35,1788.33,4.51,186.86,49441.0
Switzerland,Historical,EV stock share,Vans,EV,2015,percent,0.129999995231628,74047.0,197.0,6.27,819.0,-53.28,46.86,263.96,1821.26,5.0,184.66,85616.0
Switzerland,Historical,EV sales share,Vans,EV,2015,percent,0.509999990463257,54163.83,408.3,6.43,740.0,156.12,74.0,230.85,1756.23,2.0,186.3,71408.0
Switzerland,Historical,EV sales share,Cars,EV,2015,percent,1.70000004768372,43531.0,228.0,6.55,2304.0,210.12,22.0,162.02,1758.61,5.0,154.0,51101.26
Switzerland,Historical,EV stock share,Cars,EV,2015,percent,0.25,63701.0,319.0,3.14,3680.0,469.57,70.0,224.29,2279.0,6.0,285.0,49660.18
Switzerland,Historical,EV stock share,Buses,EV,2015,percent,0.129999995231628,71925.0,399.0,2.31,2471.0,451.07,24.0,60.15,1917.0,4.0,225.0,47492.0
Switzerland,Historical,EV stock share,Buses,EV,2016,percent,0.219999998807907,61547.0,405.97,5.53,3662.0,574.68,71.0,177.06,2131.0,5.0,187.07,42368.0
Switzerland,Historical,EV sales share,Buses,EV,2016,percent,0.610000014305115,55978.0,402.64,3.2,851.0,155.56,66.0,144.42,2230.0,6.0,217.0,40865.0
Switzerland,Historical,EV stock share,Cars,EV,2016,percent,0.360000014305115,54244.0,436.12,11.3,583.0,177.0,65.0,142.54,2193.0,5.0,110.0,50382.29
Switzerland,Historical,EV sales share,Cars,EV,2016,percent,1.89999997615814,56682.89,586.0,6.35,4805.0,1126.29,48.0,169.54,1031.0,4.29,221.0,215.0
Switzerland,Historical,EV sales share,Vans,EV,2016,percent,0.280000001192093,30768.0,96.19,8.58,4881.0,339.72,73.0,419.54,1590.0,5.0,121.0,42704.0
Switzerland,Historical,EV stock share,Vans,EV,2016,percent,0.150000005960464,78241.0,449.0,6.31,2473.09,479.83,65.76,146.99,2191.0,4.56,255.0,48665.26
Switzerland,Historical,EV stock,Cars,FCEV,2016,Vehicles,36.0,54774.27,401.0,6.07,1183.0,228.78,29.0,58.25,1731.89,2.0,232.0,46577.0
Switzerland,Historical,EV sales,Cars,PHEV,2016,Vehicles,2800.0,64239.0,551.0,4.01,1342.0,295.78,76.14,96.19,1447.76,4.51,185.69,76976.0
Switzerland,Historical,EV stock,Cars,PHEV,2016,Vehicles,5000.0,51562.0,204.0,5.15,2732.66,201.31,54.2,330.06,1255.0,7.0,86.0,50532.5
Switzerland,Historical,EV sales,Cars,FCEV,2016,Vehicles,26.0,54915.46,167.0,8.07,1972.0,131.73,33.0,267.61,1849.34,4.0,259.0,50310.2
Switzerland,Historical,EV stock,Cars,BEV,2016,Vehicles,11000.0,78614.0,332.09,5.37,2789.0,391.58,59.82,209.89,2109.0,2.0,185.62,48633.73
Switzerland,Historical,EV sales,Cars,BEV,2016,Vehicles,3300.0,63468.0,490.29,3.93,3890.98,660.52,85.0,228.49,1214.0,5.0,163.0,49675.69
Switzerland,Historical,EV stock,Vans,BEV,2016,Vehicles,540.0,64946.0,244.41,8.13,4229.0,483.8,54.34,237.09,2130.0,5.0,186.77,49563.19
Switzerland,Historical,EV stock,Buses,PHEV,2016,Vehicles,14.0,46846.0,453.15,8.93,2598.0,518.56,46.0,76.76,2141.0,4.49,131.0,50861.48
Switzerland,Historical,EV sales,Vans,BEV,2016,Vehicles,85.0,53629.0,595.0,4.21,3775.54,784.21,66.0,74.31,1414.0,4.48,286.0,43894.0
Switzerland,Historical,EV sales,Buses,FCEV,2016,Vehicles,5.0,55811.15,269.0,8.17,2606.0,280.41,68.0,252.79,2105.32,4.0,241.0,12886.0
Switzerland,Historical,EV stock,Buses,FCEV,2016,Vehicles,4.0,59628.0,151.0,9.22,1970.6,92.47,93.0,615.89,1222.0,4.37,198.0,49982.44
Switzerland,Historical,EV sales,Buses,BEV,2016,Vehicles,5.0,55089.41,492.0,5.82,2704.0,532.15,77.0,156.5,1899.09,4.48,187.14,50282.9
Switzerland,Historical,EV stock,Buses,BEV,2016,Vehicles,5.0,40157.0,414.0,8.06,1685.71,287.15,22.0,53.14,1207.0,4.0,187.87,51350.82
Switzerland,Historical,EV charging points,EV,Publicly available slow,2016,charging points,3500.0,55430.27,178.0,8.51,3793.0,270.06,63.0,353.93,1277.0,3.0,200.0,50241.12
Switzerland,Historical,EV charging points,EV,Publicly available fast,2016,charging points,350.0,72874.0,474.8,4.89,2785.17,441.52,78.0,184.4,1041.0,3.0,140.0,49039.14
Switzerland,Historical,EV charging points,EV,Publicly available fast,2017,charging points,580.0,31973.0,514.0,6.47,4447.0,914.3,50.0,97.28,1464.0,4.32,95.0,40987.0
Switzerland,Historical,EV charging points,EV,Publicly available slow,2017,charging points,3500.0,73442.0,497.0,6.71,2924.0,581.29,30.0,60.36,2084.0,7.0,185.59,69683.0
Switzerland,Historical,EV stock,Buses,BEV,2017,Vehicles,7.0,30262.0,307.0,3.3,154.0,18.91,60.0,195.44,2340.13,2.0,280.0,52069.52
Switzerland,Historical,EV sales,Buses,BEV,2017,Vehicles,2.0,54869.34,402.0,6.48,3954.0,635.8,54.0,134.33,1916.56,4.45,150.0,77957.0
Switzerland,Historical,EV stock,Buses,FCEV,2017,Vehicles,10.0,65562.0,404.0,5.47,2534.2,408.23,46.41,101.49,1841.0,2.0,216.0,10882.0
Switzerland,Historical,EV sales,Vans,BEV,2017,Vehicles,220.0,55287.05,321.18,6.49,3374.0,440.91,59.86,237.25,1739.8,4.42,83.0,50257.26
Switzerland,Historical,EV stock,Buses,PHEV,2017,Vehicles,35.0,53991.99,317.0,4.27,1294.82,168.64,38.0,128.34,2208.0,3.0,127.0,86377.0
Switzerland,Historical,EV stock,Vans,BEV,2017,Vehicles,620.0,76422.0,112.0,9.99,3383.0,250.36,78.04,473.21,2016.0,6.0,184.0,85784.0
Switzerland,Historical,EV sales,Cars,BEV,2017,Vehicles,4800.0,54571.92,383.0,8.11,708.0,119.07,43.96,107.05,1817.93,7.0,190.0,50358.32
Switzerland,Historical,EV stock,Cars,BEV,2017,Vehicles,16000.0,64026.0,453.99,2.07,2659.4,462.5,97.0,245.57,2059.0,2.0,91.0,13613.0
Switzerland,Historical,EV sales,Cars,FCEV,2017,Vehicles,1.0,55380.0,284.18,7.47,2896.0,311.61,52.49,215.61,1715.06,4.5,186.72,68611.0
Switzerland,Historical,EV stock,Cars,PHEV,2017,Vehicles,9000.0,75203.0,346.51,4.03,88.0,12.6,61.62,234.64,1799.85,6.0,185.3,46495.0
Switzerland,Historical,EV sales,Cars,PHEV,2017,Vehicles,3600.0,55752.57,281.0,10.57,2488.0,279.65,77.0,274.02,2296.0,7.0,201.0,13768.0
Switzerland,Historical,EV stock,Cars,FCEV,2017,Vehicles,37.0,55131.65,343.0,6.52,2800.0,391.24,69.92,274.05,1723.28,6.0,285.0,50279.01
Switzerland,Historical,EV stock share,Vans,EV,2017,percent,0.170000001788139,63956.0,412.99,1.71,607.0,100.52,99.0,239.13,2342.0,4.6,210.0,49701.28
Switzerland,Historical,EV sales share,Vans,EV,2017,percent,0.670000016689301,55044.63,259.64,4.09,2507.19,283.81,71.28,336.88,2014.0,2.0,229.0,50290.02
Switzerland,Historical,EV sales share,Cars,EV,2017,percent,2.70000004768372,66356.0,260.0,6.44,792.0,82.37,34.0,275.94,1126.0,2.0,185.97,49534.13
Switzerland,Historical,EV stock share,Cars,EV,2017,percent,0.540000021457672,69179.0,173.0,6.57,4664.0,475.98,64.0,369.94,1723.39,3.0,225.0,49259.92
Switzerland,Historical,EV sales share,Buses,EV,2017,percent,0.25,55526.82,287.0,3.85,1973.0,226.5,71.0,247.39,1039.0,4.48,233.0,21648.0
Switzerland,Historical,EV stock share,Buses,EV,2017,percent,0.490000009536743,38839.0,538.0,6.45,-1099.26,34.22,33.0,61.34,1052.0,4.48,186.86,76169.0
Switzerland,Historical,EV stock share,Buses,EV,2018,percent,0.589999973773956,46042.0,574.12,6.52,1408.0,333.05,95.0,174.31,1015.0,3.0,211.0,22406.0
Switzerland,Historical,EV sales share,Buses,EV,2018,percent,2.29999995231628,38419.0,226.0,6.55,1567.01,104.05,24.0,106.19,2364.0,3.0,293.0,68739.0
Switzerland,Historical,EV stock share,Cars,EV,2018,percent,0.769999980926514,54709.72,349.51,9.77,1119.0,150.39,20.0,85.63,1306.0,4.52,181.0,50342.58
Switzerland,Historical,EV sales share,Cars,EV,2018,percent,3.20000004768372,65119.0,358.0,11.61,3737.0,535.14,98.0,397.04,1452.0,3.0,133.0,6555.0
Switzerland,Historical,EV sales share,Vans,EV,2018,percent,0.899999976158142,55217.66,343.08,7.64,3167.0,453.56,36.0,115.38,1900.0,5.0,218.0,50265.38
Switzerland,Historical,EV stock share,Vans,EV,2018,percent,0.259999990463257,39587.0,320.0,6.07,3907.99,567.42,60.35,226.15,2280.0,4.48,188.12,61695.0
Switzerland,Historical,EV stock,Cars,FCEV,2018,Vehicles,59.0,55177.23,235.0,6.56,2939.0,276.27,41.0,219.83,1678.76,3.0,201.0,50273.73
Switzerland,Historical,EV sales,Cars,PHEV,2018,Vehicles,4400.0,43536.0,343.0,7.54,396.51,21.27,71.64,274.05,1689.28,7.0,272.0,51137.56
Switzerland,Historical,EV stock,Cars,PHEV,2018,Vehicles,14000.0,55110.72,473.0,10.79,2758.0,521.81,57.43,112.05,1746.57,4.52,260.0,50280.88
Switzerland,Historical,EV sales,Cars,FCEV,2018,Vehicles,22.0,54978.75,406.41,1.8,2249.0,390.43,62.2,190.29,1787.07,3.0,255.0,50299.99
Switzerland,Historical,EV stock,Cars,BEV,2018,Vehicles,21000.0,65062.0,202.0,10.18,2577.0,208.22,56.64,315.51,1748.69,4.0,266.0,60730.0
Switzerland,Historical,EV sales,Cars,BEV,2018,Vehicles,5100.0,67172.0,242.18,10.44,4661.0,544.4,38.0,176.5,2054.0,5.0,187.13,30456.0
Switzerland,Historical,EV stock,Vans,BEV,2018,Vehicles,1000.0,55469.62,572.0,1.95,2393.54,591.22,97.0,163.37,2444.0,5.0,92.0,25649.0
Switzerland,Historical,EV stock,Buses,PHEV,2018,Vehicles,35.0,45423.0,293.0,6.51,2527.99,292.17,58.1,252.56,1765.2,4.44,85.0,50964.3
Switzerland,Historical,EV sales,Vans,BEV,2018,Vehicles,300.0,45367.0,332.0,7.89,1373.0,122.16,81.0,343.29,1110.0,6.0,298.0,50992.49
Switzerland,Historical,EV stock,Buses,FCEV,2018,Vehicles,20.0,32498.0,269.0,6.71,2707.06,186.75,75.0,278.81,1259.0,6.0,136.0,51867.77
Switzerland,Historical,EV sales,Buses,FCEV,2018,Vehicles,10.0,76630.0,414.0,6.37,3065.0,507.56,67.73,176.33,2087.0,4.48,178.0,89724.0
Switzerland,Historical,EV sales,Buses,BEV,2018,Vehicles,18.0,55684.64,316.0,11.83,2682.0,369.31,67.29,250.0,2334.0,4.5,112.0,19593.0
Switzerland,Historical,EV stock,Buses,BEV,2018,Vehicles,17.0,50973.0,105.0,9.6,1048.0,44.02,35.0,333.33,1367.0,4.41,191.0,99423.0
Switzerland,Historical,EV charging points,EV,Publicly available fast,2018,charging points,740.0,51576.0,550.0,6.54,215.0,47.3,82.91,92.73,1237.66,3.0,186.59,61409.0
Switzerland,Historical,EV charging points,EV,Publicly available slow,2018,charging points,4400.0,73337.0,237.0,6.51,3836.0,399.07,34.0,143.46,1855.57,4.0,221.0,48984.21
Switzerland,Historical,EV charging points,EV,Publicly available fast,2019,charging points,920.0,55022.12,546.0,4.13,2367.0,516.95,61.0,111.72,1401.97,4.51,296.0,50295.6
Switzerland,Historical,EV charging points,EV,Publicly available slow,2019,charging points,5400.0,56150.0,440.0,9.95,4465.0,785.84,36.68,59.09,1948.23,4.49,188.28,11658.0
Switzerland,Historical,EV stock,Buses,BEV,2019,Vehicles,26.0,68557.0,304.0,8.95,4124.97,516.07,58.0,190.79,1915.9,4.51,186.54,49312.94
Switzerland,Historical,EV sales,Buses,BEV,2019,Vehicles,10.0,73966.0,359.78,1.72,2511.36,367.05,73.0,255.34,1842.0,5.0,184.88,95390.0
Switzerland,Historical,EV stock,Buses,FCEV,2019,Vehicles,20.0,37497.0,140.0,6.77,4320.0,241.92,130.63,614.29,1775.0,7.0,283.0,10019.0
Switzerland,Historical,EV sales,Vans,BEV,2019,Vehicles,580.0,56158.13,205.0,6.48,3084.85,290.85,90.0,439.02,2062.0,4.0,188.07,2344.0
Switzerland,Historical,EV stock,Buses,PHEV,2019,Vehicles,35.0,55200.47,131.0,10.2,4993.0,261.63,99.0,755.73,1940.0,4.48,296.0,76128.0
Switzerland,Historical,EV stock,Vans,BEV,2019,Vehicles,1600.0,55553.91,310.0,6.96,4429.0,571.8,29.16,77.42,1877.0,3.0,187.45,50217.71
Switzerland,Historical,EV sales,Cars,BEV,2019,Vehicles,13000.0,71510.0,437.0,7.78,2637.84,493.69,65.0,141.62,2332.0,4.53,186.06,49133.01
Switzerland,Historical,EV stock,Cars,BEV,2019,Vehicles,34000.0,56275.17,555.0,5.05,5322.04,972.58,62.65,104.47,1318.0,4.0,188.18,26715.0
Switzerland,Historical,EV sales,Cars,FCEV,2019,Vehicles,25.0,75466.0,403.0,6.39,3860.0,605.88,64.92,196.03,1805.0,2.0,229.0,3990.0
Switzerland,Historical,EV stock,Cars,PHEV,2019,Vehicles,16000.0,35019.0,386.0,6.51,1120.0,177.18,52.0,134.72,1829.95,3.0,215.0,30319.0
Switzerland,Historical,EV sales,Trucks,BEV,2019,Vehicles,36.0,54461.76,378.65,6.53,2313.0,328.97,56.13,195.82,1325.0,4.0,149.0,78489.0
